<<<<<<< HEAD
'Item.Dato_B19';'T';114.50;150.60;122.30;154.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B20';'T';114.50;154.60;122.30;158.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B21';'T';114.50;158.60;122.30;162.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B22';'T';114.50;162.60;122.30;166.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B23';'T';114.50;166.60;122.30;170.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B24';'T';114.50;170.60;122.30;174.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B25';'T';114.50;174.60;122.30;178.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B26';'T';114.50;178.60;122.30;182.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B27';'T';114.50;182.60;122.30;186.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B28';'T';114.50;186.60;122.30;190.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B29';'T';114.50;190.60;122.30;194.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B30';'T';114.50;194.60;122.30;198.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B31';'T';114.50;198.60;122.30;202.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B32';'T';114.50;202.60;122.30;206.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B33';'T';114.50;206.60;122.30;210.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B34';'T';114.50;210.60;122.30;214.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B35';'T';114.50;214.60;122.30;218.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B36';'T';114.50;218.60;122.30;222.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B37';'T';114.50;222.60;122.30;226.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B38';'T';114.50;226.60;122.30;230.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Dato_B39';'T';114.50;230.60;122.30;234.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Descripcion';'T';43.20;73.30;121.90;78.30;'Arial';8;0;0;0;0;65535;'C';'Descripci\xf3n';0
'Item.Descripcion01';'T';44.00;78.20;106.30;82.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion02';'T';44.00;82.20;106.30;86.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion03';'T';44.00;86.20;106.30;90.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion04';'T';44.00;90.20;106.30;94.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion05';'T';44.00;94.20;106.30;98.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion06';'T';44.00;98.20;106.30;102.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion07';'T';44.00;102.20;106.30;106.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion08';'T';44.00;106.20;106.30;110.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion09';'T';44.00;110.20;106.30;114.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion10';'T';44.00;114.20;106.30;118.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion11';'T';44.00;118.20;106.30;122.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion12';'T';44.00;122.20;106.30;126.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion13';'T';44.00;126.20;106.30;130.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion14';'T';44.00;130.20;106.30;134.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion15';'T';44.00;134.20;106.30;138.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion16';'T';44.00;138.20;106.30;142.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion17';'T';44.00;142.20;106.30;146.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion18';'T';44.00;146.20;106.30;150.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion19';'T';44.00;150.20;106.30;154.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion20';'T';44.00;154.20;106.30;158.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion21';'T';44.00;158.20;106.30;162.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion22';'T';44.00;162.20;106.30;166.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion23';'T';44.00;166.20;106.30;170.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion24';'T';44.00;170.20;106.30;174.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion25';'T';44.00;174.20;106.30;178.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion26';'T';44.00;178.20;106.30;182.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion27';'T';44.00;182.20;106.30;186.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion28';'T';44.00;186.20;106.30;190.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion29';'T';44.00;190.20;106.30;194.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion30';'T';44.00;194.20;106.30;198.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion31';'T';44.00;198.20;106.30;202.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion32';'T';44.00;202.20;106.30;206.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion33';'T';44.00;206.20;106.30;210.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion34';'T';44.00;210.20;106.30;214.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion35';'T';44.00;214.20;106.30;218.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion36';'T';44.00;218.20;106.30;222.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion37';'T';44.00;222.20;106.30;226.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion38';'T';44.00;226.20;106.30;230.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion39';'T';44.00;230.20;106.30;234.20;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Importe';'T';184.20;73.20;206.70;78.20;'Arial';8;0;0;0;0;65535;'C';'Importe';0
'Item.Importe01';'T';184.50;78.40;207.50;82.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe02';'T';184.50;82.40;207.50;86.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe03';'T';184.50;86.40;207.50;90.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe04';'T';184.50;90.40;207.50;94.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe05';'T';184.50;94.40;207.50;98.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe06';'T';184.50;98.40;207.50;102.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe07';'T';184.50;102.40;207.50;106.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe08';'T';184.50;106.40;207.50;110.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe09';'T';184.50;110.40;207.50;114.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe10';'T';184.50;114.40;207.50;118.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe11';'T';184.50;118.40;207.50;122.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe12';'T';184.50;122.40;207.50;126.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe13';'T';184.50;126.40;207.50;130.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe14';'T';184.50;130.40;207.50;134.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe15';'T';184.50;134.40;207.50;138.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe16';'T';184.50;138.40;207.50;142.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe17';'T';184.50;142.40;207.50;146.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe18';'T';184.50;146.40;207.50;150.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe19';'T';184.50;150.40;207.50;154.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe20';'T';184.50;154.40;207.50;158.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe21';'T';184.50;158.40;207.50;162.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe22';'T';184.50;162.40;207.50;166.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe23';'T';184.50;166.40;207.50;170.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe24';'T';184.50;170.40;207.50;174.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe25';'T';184.50;174.40;207.50;178.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe26';'T';184.50;178.40;207.50;182.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe27';'T';184.50;182.40;207.50;186.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe28';'T';184.50;186.40;207.50;190.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe29';'T';184.50;190.40;207.50;194.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe30';'T';184.50;194.40;207.50;198.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe31';'T';184.50;198.40;207.50;202.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe32';'T';184.50;202.40;207.50;206.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe33';'T';184.50;206.40;207.50;210.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe34';'T';184.50;210.40;207.50;214.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe35';'T';184.50;214.40;207.50;218.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe36';'T';184.50;218.40;207.50;222.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe37';'T';184.50;222.40;207.50;226.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe38';'T';184.50;226.40;207.50;230.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe39';'T';184.50;230.40;207.50;234.20;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva01';'T';171.00;78.30;183.20;82.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva02';'T';171.00;82.30;183.20;86.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva03';'T';171.00;86.30;183.20;90.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva04';'T';171.00;90.30;183.20;94.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva05';'T';171.00;94.30;183.20;98.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva06';'T';171.00;98.30;183.20;102.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva07';'T';171.00;102.30;183.20;106.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva08';'T';171.00;106.30;183.20;110.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva09';'T';171.00;110.30;183.20;114.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva10';'T';171.00;114.30;183.20;118.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva11';'T';171.00;118.30;183.20;122.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva12';'T';171.00;122.30;183.20;126.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva13';'T';171.00;126.30;183.20;130.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva14';'T';171.00;130.30;183.20;134.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva15';'T';171.00;134.30;183.20;138.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva16';'T';171.00;138.30;183.20;142.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva17';'T';171.00;142.30;183.20;146.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva18';'T';171.00;146.30;183.20;150.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva19';'T';171.00;150.30;183.20;154.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva20';'T';171.00;154.30;183.20;158.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva21';'T';171.00;158.30;183.20;162.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva22';'T';171.00;162.30;183.20;166.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva23';'T';171.00;166.30;183.20;170.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva24';'T';171.00;170.30;183.20;174.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva25';'T';171.00;174.30;183.20;178.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva26';'T';171.00;178.30;183.20;182.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva27';'T';171.00;182.30;183.20;186.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva28';'T';171.00;186.30;183.20;190.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva29';'T';171.00;190.30;183.20;194.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva30';'T';171.00;194.30;183.20;198.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva31';'T';171.00;198.30;183.20;202.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva32';'T';171.00;202.30;183.20;206.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva33';'T';171.00;206.30;183.20;210.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva34';'T';171.00;210.30;183.20;214.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva35';'T';171.00;214.30;183.20;218.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva36';'T';171.00;218.30;183.20;222.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva37';'T';171.00;222.30;183.20;226.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva38';'T';171.00;226.30;183.20;230.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.ImporteIva39';'T';171.00;230.30;183.20;234.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio';'T';147.60;73.20;163.60;78.20;'Arial';8;0;0;0;0;65535;'C';'Precio';0
'Item.Precio01';'T';148.00;78.60;163.10;82.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio02';'T';148.00;82.60;163.10;86.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio03';'T';148.00;86.60;163.10;90.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio04';'T';148.00;90.60;163.10;94.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio05';'T';148.00;94.60;163.10;98.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio06';'T';148.00;98.60;163.10;102.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio07';'T';148.00;102.60;163.10;106.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio08';'T';148.00;106.60;163.10;110.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio09';'T';148.00;110.60;163.10;114.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio10';'T';148.00;114.60;163.10;118.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio11';'T';148.00;118.60;163.10;122.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio12';'T';148.00;122.60;163.10;126.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio13';'T';148.00;126.60;163.10;130.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio14';'T';148.00;130.60;163.10;134.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio15';'T';148.00;134.60;163.10;138.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio16';'T';148.00;138.60;163.10;142.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio17';'T';148.00;142.60;163.10;146.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio18';'T';148.00;146.60;163.10;150.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio19';'T';148.00;150.60;163.10;154.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio20';'T';148.00;154.60;163.10;158.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio21';'T';148.00;158.60;163.10;162.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio22';'T';148.00;162.60;163.10;166.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio23';'T';148.00;166.60;163.10;170.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio24';'T';148.00;170.60;163.10;174.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio25';'T';148.00;174.60;163.10;178.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio26';'T';148.00;178.60;163.10;182.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio27';'T';148.00;182.60;163.10;186.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio28';'T';148.00;186.60;163.10;190.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio29';'T';148.00;190.60;163.10;194.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio30';'T';148.00;194.60;163.10;198.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio31';'T';148.00;198.60;163.10;202.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio32';'T';148.00;202.60;163.10;206.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio33';'T';148.00;206.60;163.10;210.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio34';'T';148.00;210.60;163.10;214.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio35';'T';148.00;214.60;163.10;218.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio36';'T';148.00;218.60;163.10;222.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio37';'T';148.00;222.60;163.10;226.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio38';'T';148.00;226.60;163.10;230.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio39';'T';148.00;230.60;163.10;234.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds01';'T';34.60;78.60;41.90;82.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds02';'T';34.60;82.60;41.90;86.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds03';'T';34.60;86.60;41.90;90.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds04';'T';34.60;90.60;41.90;94.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds05';'T';34.60;94.60;41.90;98.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds06';'T';34.60;98.60;41.90;102.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds07';'T';34.60;102.60;41.90;106.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds08';'T';34.60;106.60;41.90;110.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds09';'T';34.60;110.60;41.90;114.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds10';'T';34.60;114.60;41.90;118.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds11';'T';34.60;118.60;41.90;122.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds12';'T';34.60;122.60;41.90;126.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds13';'T';34.60;126.60;41.90;130.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds14';'T';34.60;130.60;41.90;134.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds15';'T';34.60;134.60;41.90;138.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds16';'T';34.60;138.60;41.90;142.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds17';'T';34.60;142.60;41.90;146.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds18';'T';34.60;146.60;41.90;150.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds19';'T';34.60;150.60;41.90;154.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds20';'T';34.60;154.60;41.90;158.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds21';'T';34.60;158.60;41.90;162.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds22';'T';34.60;162.60;41.90;166.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds23';'T';34.60;166.60;41.90;170.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds24';'T';34.60;170.60;41.90;174.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds25';'T';34.60;174.60;41.90;178.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds26';'T';34.60;178.60;41.90;182.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds27';'T';34.60;182.60;41.90;186.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds28';'T';34.60;186.60;41.90;190.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds29';'T';34.60;190.60;41.90;194.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds30';'T';34.60;194.60;41.90;198.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds31';'T';34.60;198.60;41.90;202.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds32';'T';34.60;202.60;41.90;206.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds33';'T';34.60;206.60;41.90;210.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds34';'T';34.60;210.60;41.90;214.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds35';'T';34.60;214.60;41.90;218.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds36';'T';34.60;218.60;41.90;222.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds37';'T';34.60;222.60;41.90;226.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds38';'T';34.60;226.60;41.90;230.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Umed_ds39';'T';34.60;230.60;41.90;234.40;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Unidad';'T';32.40;73.20;43.40;78.20;'Arial';8;0;0;0;0;65535;'C';'Unid.';0
'LETRA';'T';98.20;11.20;108.20;13.20;'Arial';16;1;0;0;0;0;'C';'X';2
'Linea.Cantidad';'L';163.60;73.20;163.60;235.40;None;0;0;0;0;0;0;'I';None;3
'Linea.Codigo';'L';33.50;73.20;33.50;235.50;None;0;0;0;0;0;0;'I';None;3
'Linea.Descripcion';'L';147.25;73.40;147.25;235.70;None;0;0;0;0;0;0;'I';None;3
'Linea.Descripcion_copy';'L';136.00;73.20;136.00;235.60;None;0;0;0;0;0;0;'I';None;3
'Linea.Descripcion_copy_copy';'L';122.80;73.40;122.80;235.80;None;0;0;0;0;0;0;'I';None;3
'Linea.Precio';'L';183.40;73.20;183.40;235.40;None;0;0;0;0;0;0;'I';None;3
'Linea.Unidad';'L';42.60;73.30;42.60;235.60;None;0;0;0;0;0;0;'I';None;3
'Linea1';'L';103.60;18.40;103.60;43.60;'Arial';0;0;0;0;0;0;'I';None;3
'Linea2';'L';7.90;43.50;207.90;43.50;None;0;0;0;0;0;0;'I';None;3
'Linea3';'L';7.90;73.20;207.90;73.20;None;0;0;0;0;0;0;'I';None;3
'Linea6';'L';8.00;235.70;208.00;235.70;None;0;0;0;0;0;0;'I';None;3
'Linea9';'L';7.90;77.90;207.90;77.90;None;0;0;0;0;0;0;'I';None;0
'Logo';'I';9.50;9.50;95.60;25.30;None;0;0;0;0;0;0;'I';'plantillas/logo.png';2
'MEMBRETE1';'T';9.20;28.70;100.40;34.60;'Arial';10;0;0;0;0;0;'I';'';2
'MEMBRETE2';'T';9.30;31.80;101.20;36.60;'Arial';10;0;0;0;0;0;'I';'';2
'MEMBRETE3';'T';9.40;35.90;101.30;40.90;'Arial';10;0;0;0;0;0;'I';'';2
'NETO';'T';134.60;236.40;156.80;241.20;'Arial';9;0;0;0;0;0;'D';'';0
'NETO.L';'T';126.20;236.40;134.40;241.20;'Arial';9;0;0;0;0;0;'I';'Neto:';0
'NGRA.L';'T';49.70;236.50;69.30;241.20;'Arial';9;0;0;0;0;0;'I';'No Gravado:';0
'Numero';'T';138.00;19.70;198.00;25.30;'Arial';14;1;0;0;0;0;'I';'0000-00000000';2
'Pagina';'T';151.30;13.70;191.30;17.70;'Arial';8;0;0;0;0;0;'C';'P\xe1gina';2
'Pedido.L';'T';143.00;60.00;158.50;64.00;'Arial';10;0;0;0;0;0;'I';'Pedido:';0
'Periodo.Desde';'T';164.40;64.20;184.40;68.20;'Arial';10.00;0;0;0;0;65535;'I';'01/01/2009';0
'Periodo.Hasta';'T';185.60;64.20;205.60;68.20;'Arial';10.00;0;0;0;0;65535;'I';'31/01/2009';0
'PeriodoFacturadoL';'T';133.20;64.20;161.00;68.20;'Arial';10.00;0;0;0;0;0;'I';'Per\xedodo Facturado';0
'QR';'I';10.40;247.80;39.10;271.90;None;0;0;0;0;0;0;'I';'plantillas/logo.png';2
'Remito.L';'T';171.10;60.10;185.70;64.10;'Arial';10;0;0;0;0;0;'I';'Remito N\xba:';0
'TOTAL';'T';184.00;281.20;207.10;286.00;'Arial';10;1;0;0;0;65535;'D';None;0
'TipoCBTE';'T';97.20;14.70;109.20;19.20;'Arial';7;1;0;0;0;0;'C';'COD.01';2
'Total.C';'B';182.70;280.50;207.70;286.50;None;0;0;0;0;0;0;'I';None;-1
'Total.L';'T';152.90;280.60;178.50;286.00;'Arial';10;0;0;0;0;0;'I';'Total:';0
'Tributo.Alicuota01';'T';176.60;241.90;187.80;245.90;'Arial';9;0;0;0;0;0;'D';'';0
'Tributo.Alicuota02';'T';176.60;246.10;187.80;250.10;'Arial';9;0;0;0;0;0;'D';'';0
'Tributo.Alicuota03';'T';176.60;250.30;187.80;254.30;'Arial';9;0;0;0;0;0;'D';'';0
'Tributo.Alicuota04';'T';176.60;254.50;187.80;258.50;'Arial';9;0;0;0;0;0;'D';'';0
